MLSNumber,Category,Status,Type,DOM,CDOM,ListDate,Agreement of Sale/Signed Lease Date,OffMarketDate,SettledDate,OriginalPrice,List Price,SoldPrice,StreetNumber,StreetDirection,StreetName,UnitNumber,City,State,Zip Code,County,MLSArea,Township,SchoolDistrict,Subdivision,ListAgentName,ListAgentCode,ListOfficeName,ListOfficeCode,ListOfficePhone,SellingAgent,SellingAgentCode,SellingOfficeName,SellingOfficeCode,SellingOfficePhone,SellerConcessionsAmount,FinalFinancing,FinalShortSale,FinalThirdPartyApproval,FinalBankOwned,TaxAnnualTotal,TaxYear,AcresTotal,LandUseCode,Ownership,Senior Community YN,Condo/Coop Assoc YN,HOA YN,One-TimeAssociationFee,AssociationFee,AssociationFeeFrequency,Age,InteriorSqFt,PropertyCondition,Bedrooms,BathsFull,BathsHalf,Design,Style,NumberofStories,FloorNumber,Basement YN,GarageSpaces,Fireplace YN,Laundry,Other Rooms,RoomCount,Central Air YN,Waterfront YN,New Construction YN,ModelName,AdditionalBankOwned,AdditionalThirdPartyApproval,AdditionalShortSale,BuyerBrokerCompensation,SubAgentCompensation,TransactionBrokerCompensation,OriginatingMLS,AboveGradeSqFt,BelowGradeSqFt,HomeBuilt,BasementFootprintPct,BasementFinishedPct ,Lat,Lng
DCDC2057242,RES,Closed,,6,6,07/16/2022,07/21/2022 12:00:00 AM,08/16/2022,08/16/2022,"$215,000","$215,000","$207,900",5410,,Connecticut,908,Washington,DC,20015,WASHINGTONDC,,,,CHEVY CHASE,Denise R Warner,44630,"Washington Fine Properties, LLC",WFP1,(202) 944-5000,Steven A Henry,136383,"Continental Properties, Ltd.",CPRE1,(202) 966-0019,"$4,158",Conventional,StandardSale,StandardSale,StandardSale,1731,2021,,0,Condominium,No,Yes,No,,,,1957,503,,0,1,,One,Contemporary,Main,9,No,,No,Shared,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,503,0,,,,38.9071923,-77.0368707
VAAR2019608,RES,Closed,,12,12,07/15/2022,07/26/2022 12:00:00 AM,08/24/2022,08/24/2022,"$925,000","$925,000","$910,000",1881,N,Nash,1508,Arlington,VA,22209,ARLINGTONVA,,,,TURNBERRY TOWER,Virginia M Walker,3006930,Coldwell Banker Elite,CBE1,(540) 659-2141,Mark D McFadden,18377,Compass,COMPS4,(202) 448-9002,,Cash,StandardSale,StandardSale,StandardSale,8596,2022,,009,Condominium,No,Yes,No,,,,2009,1312,Excellent,1,1,1,One,Other,Main,15,No,,,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1312,0,Excellent,,,38.896966,-77.073168
VAAR2019722,RES,Closed,,12,12,07/15/2022,07/26/2022 12:00:00 AM,08/26/2022,08/26/2022,"$440,000","$427,000","$427,000",1200,N,Hartford,210,Arlington,VA,22201,ARLINGTONVA,,,,THE HARTFORD,Thomas E Avent Jr.,53639,RE/MAX West End,RMXWE1,(703) 596-5303,Shaun Murphy,137971,Compass,COMPS7,(703) 229-8935,,Conventional,StandardSale,StandardSale,StandardSale,4435,2022,,009,Condominium,No,Yes,No,,,,2003,650,,1,1,,One,Contemporary,Main,2,No,1,,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,,,BRIGHT,650,0,,,,38.8880714,-77.0959295
DCDC2052808,RES,Closed,,0,0,07/11/2022,07/11/2022 12:00:00 AM,07/29/2022,07/29/2022,"$1,500,000","$1,500,000","$1,600,000",3346,,Runnymede,,Washington,DC,20015,WASHINGTONDC,,,,CHEVY CHASE,LISA B RESCH,3108555,Compass,COMPS2,(301) 298-1001,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,,Other,StandardSale,StandardSale,StandardSale,8310,2021,0.13,0,FeeSimple,No,No,No,,,,1937,2548,Good,5,3,1,Four,Colonial,"Lower1,Main,Upper1,Upper2,Upper3",,Yes,,Yes,LowFlrLndry,,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2548,0,Good,,,38.9705519,-77.0698124
DCDC2058164,RES,Closed,,1,1,07/10/2022,07/10/2022 12:00:00 AM,08/15/2022,08/15/2022,"$429,900","$429,900","$429,900",1615,,Q,1101,Washington,DC,20009,WASHINGTONDC,,,,DUPONT,Vincent E Hurteau,9278,"Continental Properties, Ltd.",CPRE1,(202) 966-0019,Vincent E Hurteau,9278,"Continental Properties, Ltd.",CPRE1,(202) 966-0019,"$10,000",Conventional,StandardSale,StandardSale,StandardSale,3186,2021,,0,Condominium,No,Yes,No,,,,1895,539,,1,1,0,One,Contemporary,Main,11,No,,No,Common,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,1,1,,BRIGHT,539,0,,,,38.9071923,-77.0368707
DCDC2058154,RES,Closed,,7,7,07/28/2022,08/10/2022 12:00:00 AM,09/02/2022,09/02/2022,"$1,575,000","$1,575,000","$1,665,000",4301,,17Th,,Washington,DC,20011,WASHINGTONDC,,,,CRESTWOOD,Andrew Essreg,3089863,RLAH @properties,RLAH1,(301) 652-0643,Samuel Dweck,3020126,TTR Sotheby's International Realty,TTRS5,(202) 234-3344,,Conventional,StandardSale,StandardSale,StandardSale,6787,2021,0.14,0,FeeSimple,No,No,No,,,,1922,3862,Excellent,5,3,1,Four,Traditional,"Lower1,Main,Upper1,Upper2",,Yes,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,2854,1008,Excellent,,,38.9249327,-77.0391718
DCDC2058150,RES,Closed,,28,28,07/09/2022,08/05/2022 12:00:00 AM,09/02/2022,08/31/2022,"$1,500,000","$1,500,000","$1,450,000",3910,,New Hampshire,,Washington,DC,20011,WASHINGTONDC,,,,PETWORTH,Sean A Satkus,69603,"Long & Foster Real Estate, Inc.",LNG183,(703) 683-0400,Joe Trippi,3253348,"Long & Foster Real Estate, Inc.",LNG86,(703) 759-9190,,Conventional,StandardSale,StandardSale,StandardSale,3406,2021,0.04,0,FeeSimple,No,No,No,,,,1910,3625,Excellent,5,4,1,Three,"Colonial,Contemporary,Victorian","Lower1,Main,Upper1,Upper2",,Yes,,No,UpprFlrLndry,,,No,No,Yes,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2675,950,Excellent,,,43.1938516,-71.5723953
VAAR2019806,RES,Closed,,12,12,07/23/2022,08/02/2022 12:00:00 AM,08/18/2022,08/15/2022,"$310,000","$310,000","$300,000",1304,N,Meade,EN107,Arlington,VA,22209,ARLINGTONVA,,,,ROSSLYN HEIGHTS,Carmen C Olarte,3054353,"American Homes Realty, Inc.",AMH1,(703) 241-1212,Carmen C Olarte,3054353,"American Homes Realty, Inc.",AMH1,(703) 241-1212,"$2,000",Cash,StandardSale,StandardSale,StandardSale,3114,2022,,006,Condominium,No,Yes,No,,,,1952,710,,1,1,,One,Colonial,Main,1,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,710,0,,,,38.889595,-77.07213399999999
DCDC2058128,RES,Closed,,7,7,07/13/2022,07/19/2022 12:00:00 AM,08/19/2022,08/19/2022,"$1,475,000","$1,475,000","$1,615,000",6624,,32Nd,,Washington,DC,20015,WASHINGTONDC,,,,BARNABY WOODS,Robin Goelman,3294056,Compass,COMPS9,(301) 304-8444,Michael J Alderfer,3045246,Compass,COMPS1,(202) 386-6330,,Conventional,StandardSale,StandardSale,StandardSale,7192,2021,0.17,0,FeeSimple,No,No,No,,,,1939,3406,Excellent,4,3,1,Four,Colonial,"Lower1,Main,Upper1,Upper2",,Yes,1,Yes,BsmtLaundry,,12,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2599,807,Excellent,,,38.9071923,-77.0368707
MDMC2059902,RES,Closed,,10,10,07/10/2022,07/19/2022 12:00:00 AM,07/26/2022,07/26/2022,"$438,000","$438,000","$438,000",3535,,Chevy Chase Lake,104,Chevy Chase,MD,20815,MONTGOMERYMD,,,,HAMLET HOUSE,Charles A Van Swol,122661,Cummings & Co. Realtors,CCRL10,(410) 823-0033,Zorica Tomic,5676,Coldwell Banker Realty,CBRB53,(301) 718-0010,,Cash,StandardSale,StandardSale,StandardSale,3717,2021,,U,Condominium,No,Yes,No,,,,1960,1050,VeryGood,2,2,,One,Traditional,Main,1,No,,,Shared,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1050,0,VeryGood,,,38.99492,-77.073685
VAAR2019802,RES,Closed,,3,3,07/25/2022,07/27/2022 12:00:00 AM,08/28/2022,08/26/2022,"$479,000","$479,000","$479,000",2400,,Clarendon,711,Arlington,VA,22201,ARLINGTONVA,,,,COURTHOUSE,Lilah Bross,3249625,Century 21 Redwood Realty,RDWG2,(703) 528-8195,William F Hoffman,3021239,Keller Williams Realty,KWR21,(703) 636-7300,,Conventional,StandardSale,StandardSale,StandardSale,4701,2022,,009,Condominium,No,Yes,No,,,,1991,760,,2,1,,One,Contemporary,Main,7,No,1,,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,760,0,,,,38.89117100000001,-77.0848299
DCDC2057956,RES,Closed,,2,2,07/13/2022,07/14/2022 12:00:00 AM,08/05/2022,08/04/2022,"$935,000","$935,000","$950,000",1526,,Trinidad,,Washington,DC,20002,WASHINGTONDC,,,,TRINIDAD,Tzu C Luu,3048056,Nhabit Real Estate Co.,NHABIT1,(202) 670-5352,Hassan Symes,3050932,"GreenLine Real Estate, LLC",GNLN1,(202) 525-5236,,Conventional,StandardSale,StandardSale,StandardSale,7167,2021,0.03,0,FeeSimple,No,No,No,,,,1927,2012,,4,3,1,Three,Other,"Lower1,Main,Upper1",,Yes,,,"BsmtLaundry,MainFlrLndry",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1453,559,,,,38.9089568,-76.9822523
MDMC2060398,RES,Closed,,4,4,07/12/2022,07/15/2022 12:00:00 AM,07/29/2022,07/29/2022,"$750,000","$750,000","$775,000",8512,,Sundale,,Silver Spring,MD,20910,MONTGOMERYMD,,,,ROCK CREEK FOREST,James M Holland,3054362,Donna Kerr Group,DKG1,(301) 608-1454,Angela M Hoyos,3047618,"Northgate Realty, LLC",NRTGT1,(301) 263-6307,,Cash,StandardSale,StandardSale,StandardSale,6587,2021,0.18,R,FeeSimple,No,No,No,,,,1956,1812,,4,3,,Three,SplitLevel,"Lower1,Main,Upper1",,Yes,,Yes,"BsmtLaundry,HasLaundry",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1812,0,,,,38.9983367,-77.0462315
DCDC2058076,RES,Closed,,5,5,07/09/2022,07/13/2022 12:00:00 AM,08/01/2022,07/29/2022,"$278,900","$278,900","$278,900",921,,Randolph,C,Washington,DC,20011,WASHINGTONDC,,,,COLUMBIA HEIGHTS,Kwame N Browner,3060157,TTR Sotheby's International Realty,TTRS5,(202) 234-3344,Margaret M. Babbington,3012553,Compass,COMPS1,(202) 386-6330,,Conventional,StandardSale,StandardSale,StandardSale,2633,2021,,0,Condominium,No,Yes,No,,,,1936,749,,1,1,,One,Federal,Main,2,No,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,749,0,,,,38.9071923,-77.0368707
DCDC2056594,RES,Closed,,34,34,07/14/2022,08/16/2022 12:00:00 AM,08/30/2022,08/30/2022,"$399,999","$399,999","$390,000",617,,Jefferson,202,Washington,DC,20011,WASHINGTONDC,,,,PETWORTH,Kevin J Wood,108645,RLAH @properties,RLAH2,(202) 518-8781,Maureen C Clyne,3018433,Coldwell Banker Realty,CBRB54,(703) 518-8300,,Cash,StandardSale,StandardSale,StandardSale,2316,2021,,United States,Condominium,No,Yes,No,,,,1957,825,Excellent,2,1,1,One,Contemporary,Main,2,No,,No,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,825,0,Excellent,,,38.9071923,-77.0368707
DCDC2058074,RES,Closed,,27,27,07/08/2022,08/03/2022 12:00:00 AM,09/05/2022,09/02/2022,"$529,999","$529,999","$510,000",4422,,1St,,Washington,DC,20011,WASHINGTONDC,,,,BROOKLAND,Cynthia Perkins,68229,"Sawyer Real Estate, LLC",SRLC1,(301) 449-9700,Timothy A Dudley,3301476,"Dudley Pro Realty, LLC",CCD1,(202) 526-6882,"$10,000",Conventional,StandardSale,StandardSale,StandardSale,1199,2021,0.05,0,FeeSimple,No,No,No,,,,1942,1662,VeryGood,3,2,,Three,Colonial,"Lower1,Main,Upper1",,Yes,,,"BsmtLaundry,LowFlrLndry",,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1216,446,VeryGood,,,38.9071923,-77.0368707
DCDC2057128,RES,Closed,,5,5,07/08/2022,07/12/2022 12:00:00 AM,08/19/2022,08/19/2022,"$900,000","$900,000","$1,030,000",5122,,Cathedral,,Washington,DC,20016,WASHINGTONDC,,,,KENT,H. Margaret Lewis,3700,"Long & Foster Real Estate, Inc.",LNG336,(301) 229-4000,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,,Cash,StandardSale,StandardSale,StandardSale,3339,2021,0.13,0,FeeSimple,No,No,No,,,,1923,924,,2,1,0,Two,Bungalow,"Lower1,Main",,Yes,,Yes,,,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,924,0,,,,38.9071923,-77.0368707
DCDC2058070,RES,Closed,,18,18,07/08/2022,07/25/2022 12:00:00 AM,09/25/2022,09/13/2022,"$599,900","$599,900","$584,900",1460,,Rhode Island Ave,5,Washington,DC,20005,WASHINGTONDC,,,,LOGAN CIRCLE,Timur Loynab,145710,McWilliams/Ballard Inc.,MCWB1,(703) 535-5550,Kathryn L Russell,3106922,Berkshire Hathaway HomeServices PenFed Realty,PFED4,(202) 608-1880,,Conventional,StandardSale,StandardSale,StandardSale,0,2022,,,Condominium,No,Yes,No,,,,2022,615,Excellent,1,1,,Four,Federal,Main,,No,,,,,,No,No,Yes,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,615,,Excellent,,,38.9246186,-76.9856265
VAAR2019670,RES,Closed,,6,6,07/08/2022,07/12/2022 12:00:00 AM,08/23/2022,08/15/2022,"$134,900","$134,900","$135,000",1011,,Arlington,640,Arlington,VA,22209,ARLINGTONVA,,,,RIVER PLACE SOUTH,Cynthia A McIver,9281,Cranford & Associates,CRN1,(202) 471-4100,Mohammed Ilyas sarwari,3269317,Green Homes Realty,GHPM1,(703) 236-0731,"$3,250",Conventional,StandardSale,StandardSale,StandardSale,1510,2022,,043,Cooperative,No,Yes,No,,,,1955,401,Excellent,0,1,,One,ArtDeco,Main,6,No,1,,"Common,LowFlrLndry",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,,,BRIGHT,401,0,Excellent,,,38.8799697,-77.1067698
DCDC2057796,RES,Closed,,6,6,07/08/2022,07/13/2022 12:00:00 AM,08/16/2022,08/16/2022,"$1,350,000","$1,350,000","$1,400,000",3404,,Dent,,Washington,DC,20007,WASHINGTONDC,,,,GEORGETOWN,Nancy W Taylor Bubes,5600,"Washington Fine Properties, LLC",WFP3,(202) 333-3320,Agnieszka Golriz,3107734,Compass,COMPS17,(240) 219-2422,,Conventional,StandardSale,StandardSale,StandardSale,10724,2021,0.03,0,FeeSimple,No,No,No,,,,1900,1986,,3,3,0,Three,Federal,"Lower1,Main,Upper1",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,3,,BRIGHT,1648,338,,,,38.9071923,-77.0368707
DCDC2058054,RES,Closed,,30,30,07/20/2022,08/24/2022 12:00:00 AM,09/14/2022,09/13/2022,"$899,000","$819,900","$820,000",1416,,Nicholson,,Washington,DC,20011,WASHINGTONDC,,,,16TH STREET HEIGHTS,Daniel S Whiting,112701,"Long & Foster Real Estate, Inc.",LNG302,(301) 424-0900,Andrew Riguzzi,137990,Compass,COMPS1,(202) 386-6330,,Conventional,StandardSale,StandardSale,StandardSale,2680,2021,0.12,0,FeeSimple,No,No,No,,,,1922,1736,,4,2,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,3,,BRIGHT,1736,0,,,,38.9601432,-77.0000621
DCDC2058044,RES,Closed,,4,32,07/08/2022,07/11/2022 12:00:00 AM,08/16/2022,08/12/2022,"$774,900","$774,900","$774,900",3717,,9Th,2,Washington,DC,20010,WASHINGTONDC,,,,PETWORTH,Timur Loynab,145710,McWilliams/Ballard Inc.,MCWB1,(703) 535-5550,Parker A McCarthy,3283523,Compass,COMPS1,(202) 386-6330,,Conventional,StandardSale,StandardSale,StandardSale,0,2022,,,Condominium,No,Yes,No,,,,1925,1500,Excellent,3,3,1,Two,Contemporary,"Main,Upper1",,No,,,,,,No,No,Yes,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1500,,Excellent,,,38.9071923,-77.0368707
DCDC2058038,RES,Closed,,11,11,07/08/2022,07/18/2022 12:00:00 AM,08/17/2022,08/17/2022,"$1,435,000","$1,435,000","$1,425,000",3721,,Winfield,,Washington,DC,20007,WASHINGTONDC,,,,GEORGETOWN,Nancy W Taylor Bubes,5600,"Washington Fine Properties, LLC",WFP3,(202) 333-3320,Diane C Rulka,3025963,"Weichert, REALTORS",WEI4,(202) 326-1300,,Conventional,StandardSale,StandardSale,StandardSale,6164,2021,0.04,0,FeeSimple,No,No,Yes,Monthly,215,Monthly,1987,2112,,3,3,1,Three,Traditional,"Main,Upper1,Upper2",,No,1,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2112,0,,,,38.9071923,-77.0368707
DCDC2058040,RES,Closed,,7,108,07/08/2022,07/13/2022 12:00:00 AM,09/28/2022,09/23/2022,"$314,900","$314,900","$315,000",1014 1/2,,17Th,6,Washington,DC,20002,WASHINGTONDC,,,,CARVER LANGSTON,Trent D Heminger,68172,Compass,COMPS2,(301) 298-1001,Margaret M. Babbington,3012553,Compass,COMPS1,(202) 386-6330,"$4,725",Conventional,StandardSale,StandardSale,StandardSale,2045,2022,,,Condominium,No,Yes,No,,,,2022,0,,1,1,,One,Contemporary,Main,,No,,,"DryerInUnit,WasherInUnit",,,Yes,No,Yes,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,0,,,,,38.9071923,-77.0368707
DCDC2056222,RES,Closed,,38,38,07/14/2022,08/19/2022 12:00:00 AM,09/09/2022,09/09/2022,"$990,000","$899,000","$755,000",717,,8Th,,Washington,DC,20002,WASHINGTONDC,,,,OLD CITY #1,Norva L Madden,64790,"Long & Foster Real Estate, Inc.",LNG150,(301) 388-2600,Norva L Madden,64790,"Long & Foster Real Estate, Inc.",LNG150,(301) 388-2600,,Cash,StandardSale,StandardSale,StandardSale,7242,2021,0.04,0,FeeSimple,No,No,No,,,,1990,2066,,3,2,1,Two,Contemporary,"Lower1,Main,Upper1",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1500,566,,,,38.8831757,-76.9949785
DCDC2057990,RES,Closed,,31,31,07/08/2022,08/07/2022 12:00:00 AM,09/10/2022,09/09/2022,"$445,000","$445,000","$445,000",2854,,Connecticut,40,Washington,DC,20008,WASHINGTONDC,,,,WOODLEY PARK,Ileann Jimenez-Sepulveda,74147,"Long & Foster Real Estate, Inc.",LNG338,(202) 966-1400,Aidan A Duffy,77406,Compass,COMPS2,(301) 298-1001,,Conventional,StandardSale,StandardSale,StandardSale,25628,2021,,,Cooperative,No,Yes,No,,,,1938,1200,,2,1,,Four,ArtDeco,Main,1,No,,No,,,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1200,,,,,38.9071923,-77.0368707
DCDC2057972,RES,Closed,,33,33,07/08/2022,08/09/2022 12:00:00 AM,09/01/2022,08/31/2022,"$1,133,000","$1,124,000","$1,100,000",1605,,East Capitol,,Washington,DC,20003,WASHINGTONDC,,,,CAPITOL HILL,Joel S Nelson,104604,Keller Williams Capital Properties,KWCP1,(202) 243-7700,Seth S Turner,3014098,Compass,COMPS1,(202) 386-6330,,Conventional,StandardSale,StandardSale,StandardSale,8815,2023,0.03,0,FeeSimple,No,No,No,,,,1917,1938,Excellent,4,3,1,Three,Federal,"Lower1,Main,Upper1",1,Yes,,Yes,"DryerInUnit,LowFlrLndry,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,0,,BRIGHT,1292,646,Excellent,85,100,38.9071923,-77.0368707
DCDC2058028,RES,Closed,,4,4,07/09/2022,07/13/2022 12:00:00 AM,07/28/2022,07/28/2022,"$609,000","$630,000","$630,000",5727,,5Th,,Washington,DC,20011,WASHINGTONDC,,,,FORT TOTTEN,Christopher M Chambers,3063238,The ONE Street Company,ONERE1,(202) 775-4663,Michael W Moore,46789,Compass,COMPS1,(202) 386-6330,,Conventional,StandardSale,StandardSale,StandardSale,2055,2021,0.05,0,FeeSimple,No,No,No,,,,1950,1296,,3,2,1,Three,Traditional,"Lower1,Main,Upper1",,Yes,,No,BsmtLaundry,,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,864,432,,,,38.9592931,-77.0019236
DCDC2058026,RES,Closed,,0,0,07/08/2022,04/06/2022 12:00:00 AM,07/08/2022,07/06/2022,"$1,250,000","$1,250,000","$1,250,000",236,,11Th,,Washington,DC,20002,WASHINGTONDC,,,,CAPITOL HILL,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,Tim Barley,3022501,RE/MAX Allegiance,RMAX20,(202) 547-5600,,Conventional,StandardSale,StandardSale,StandardSale,10912,2021,0.05,0,FeeSimple,No,No,No,,,,1900,2690,,4,3,1,Four,Federal,"Lower1,Main,Upper1,Upper2",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,3,,BRIGHT,2690,0,,,,38.9071923,-77.0368707
DCDC2058018,RES,Closed,,8,8,07/08/2022,07/15/2022 12:00:00 AM,09/19/2022,09/01/2022,"$499,900","$499,900","$480,000",1312,,13Th,2,Washington,DC,20005,WASHINGTONDC,,,,LOGAN CIRCLE,Trent D Heminger,68172,Compass,COMPS2,(301) 298-1001,Anabel Hering,3301885,The ONE Street Company,ONERE1,(202) 775-4663,,VA,StandardSale,StandardSale,StandardSale,3638,2022,,,Condominium,No,Yes,No,,,,2022,600,Excellent,1,1,,One,Contemporary,Main,1,No,,No,"DryerInUnit,WasherInUnit",,,Yes,No,Yes,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,600,,Excellent,,,38.9071923,-77.0368707
DCDC2057938,RES,Closed,,36,36,07/08/2022,08/12/2022 12:00:00 AM,09/08/2022,09/06/2022,"$799,900","$799,900","$799,900",1919,,Bennett,,Washington,DC,20002,WASHINGTONDC,,,,CARVER LANGSTON,Trent D Heminger,68172,Compass,COMPS2,(301) 298-1001,Moyah Wilson,3330613,Keller Williams Preferred Properties,KWPP1,(240) 737-5000,"$7,999",VA,StandardSale,StandardSale,StandardSale,776,2021,0.04,0,FeeSimple,No,No,No,,,,1925,0,,4,3,1,Three,Traditional,"Lower1,Main,Upper1",,Yes,,,"DryerInUnit,WasherInUnit",,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,0,0,,,,38.9071923,-77.0368707
DCDC2057432,RES,Closed,,3,3,07/08/2022,07/10/2022 12:00:00 AM,08/16/2022,08/15/2022,"$849,000","$849,000","$906,000",2913,,Sherman,,Washington,DC,20001,WASHINGTONDC,,,,COLUMBIA HEIGHTS,Jenna Sinise,3228972,Gordon James Brokerage,GRJB1,(202) 800-2610,Jonathan L Bartlett,3114276,"GreenLine Real Estate, LLC",GNLN1,(202) 525-5236,,Conventional,StandardSale,StandardSale,StandardSale,5949,2021,0.03,0,FeeSimple,No,No,No,,,,1912,1752,,3,3,,Three,Traditional,"Lower1,Main,Upper1",,Yes,1,,"BsmtLaundry,DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1372,380,,,,38.9071923,-77.0368707
DCDC2057916,RES,Closed,,4,4,07/08/2022,07/11/2022 12:00:00 AM,08/03/2022,08/03/2022,"$565,000","$565,000","$575,000",1741,,T,201,Washington,DC,20009,WASHINGTONDC,,,,DUPONT,Shannon M OFarrell,3005940,Compass,COMPS1,(202) 386-6330,Laura London,3107408,Compass,COMPS2,(301) 298-1001,,Conventional,StandardSale,StandardSale,StandardSale,3801,2021,,0,Condominium,No,Yes,No,,,,1908,952,,2,1,0,One,BeauxArts,"Lower1,Lower2,Main,Upper1,Upper2",2,No,,Yes,,,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,952,0,,,,38.9071923,-77.0368707
DCDC2057958,RES,Closed,,11,11,07/08/2022,07/17/2022 12:00:00 AM,08/02/2022,08/02/2022,"$110,000","$100,000","$100,000",6445,,Luzon,118,Washington,DC,20012,WASHINGTONDC,,,,WASHINGTON DC,Tessa J Wilborne,110967,"T&G Real Estate Advisors, Inc.",TGREA1,(877) 840-0144,Anna Parsapour,3049073,"Spring Hill Real Estate, LLC.",SHIL1,(703) 891-4520,,Cash,StandardSale,StandardSale,StandardSale,264,2021,,,Cooperative,No,Yes,No,,,,1960,785,Good,0,1,0,One,CondoUnit,Main,1,No,,No,Shared,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,1,,BRIGHT,785,0,Good,,,38.9697781,-77.033426
DCDC2057952,RES,Closed,,2,38,07/08/2022,07/09/2022 12:00:00 AM,08/10/2022,08/09/2022,"$819,000","$819,000","$853,000",5304,,7Th,,Washington,DC,20011,WASHINGTONDC,,,,PETWORTH,Kevin Hughes,3252586,Compass,COMPS9,(301) 304-8444,Jocelyn Lederman,3087063,Compass,COMPS1,(202) 386-6330,,Conventional,StandardSale,StandardSale,StandardSale,4082,2021,0.04,,FeeSimple,No,No,No,,,,1923,2030,,4,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1388,642,,,,38.9071923,-77.0368707
DCDC2057406,RES,Closed,,5,33,07/14/2022,07/17/2022 12:00:00 AM,08/22/2022,08/19/2022,"$1,099,900","$1,099,900","$1,078,000",325,,Tennessee,,Washington,DC,20002,WASHINGTONDC,,,,CAPITOL HILL,Jason Cheperdak,3112987,Samson Properties,SAMP4,(703) 378-8810,Philip E Guire,80745,Compass,COMPS3,(202) 545-6900,,Conventional,StandardSale,StandardSale,StandardSale,5637,2021,0.03,0,FeeSimple,No,No,No,,,,1916,1450,,4,3,,Two,Federal,"Lower1,Main,Upper1",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1450,0,,,,38.9071923,-77.0368707
DCDC2057006,RES,Closed,,12,12,07/08/2022,07/19/2022 12:00:00 AM,08/19/2022,08/19/2022,"$684,000","$684,000","$691,000",17,,Snows,,Washington,DC,20037,WASHINGTONDC,,,,FOGGY BOTTOM,Stephanie Rose Pudish,3330462,TTR Sotheby's International Realty,TTRS2,(202) 333-1212,Christopher D Ritzert,9868,TTR Sotheby's International Realty,TTRS2,(202) 333-1212,,Conventional,StandardSale,StandardSale,StandardSale,3592,2021,0.01,0,FeeSimple,No,No,No,,,,1955,700,,2,1,,Two,Federal,Main,,No,,Yes,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,700,0,,,,38.9071923,-77.0368707
